id,title,type,release_year,age_certification,runtime,genre,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,Revenue(In Millions)
ts77011,The Many Faces of Ito,SHOW,2017,Unrated,30,'comedy',['JP'],6.7,248.0,4.347,6.7,298
ts56251,ID-0,SHOW,2017,TV-14,24,'scifi',['JP'],6.1,324.0,3.167,6.1,212
ts56251,ID-0,SHOW,2017,TV-14,24,'drama',['JP'],6.1,324.0,3.167,6.1,212
ts56251,ID-0,SHOW,2017,TV-14,24,'animation',['JP'],6.1,324.0,3.167,6.1,212
ts56251,ID-0,SHOW,2017,TV-14,24,'action',['JP'],6.1,324.0,3.167,6.1,212
tm365961,Mustang Island,MOVIE,2017,Unrated,86,'comedy',['US'],6.2,537.0,2.194,6.2,23
tm365961,Mustang Island,MOVIE,2017,Unrated,86,'drama',['US'],6.2,537.0,2.194,6.2,23
tm413418,Cycle,MOVIE,2018,Unrated,96,'comedy',['IN'],8.1,504.0,1.363,8.1,39
tm413418,Cycle,MOVIE,2018,Unrated,96,'drama',['IN'],8.1,504.0,1.363,8.1,39
tm413418,Cycle,MOVIE,2018,Unrated,96,'animation',['IN'],8.1,504.0,1.363,8.1,39
ts84644,Westside,SHOW,2018,TV-MA,50,'reality',['US'],6.1,166.0,0.6,6.1,56
tm370440,Paradox,MOVIE,2018,Unrated,73,'western',['US'],3.9,713.0,5.157,3.9,270
tm370440,Paradox,MOVIE,2018,Unrated,73,'fantasy',['US'],3.9,713.0,5.157,3.9,270
tm370440,Paradox,MOVIE,2018,Unrated,73,'music',['US'],3.9,713.0,5.157,3.9,270
tm328052,Sparring,MOVIE,2017,Unrated,95,'drama',['FR'],6.4,627.0,4.202,6.4,199
tm328052,Sparring,MOVIE,2017,Unrated,95,'action',['FR'],6.4,627.0,4.202,6.4,199
tm328052,Sparring,MOVIE,2017,Unrated,95,'sport',['FR'],6.4,627.0,4.202,6.4,199
tm328052,Sparring,MOVIE,2017,Unrated,95,'european',['FR'],6.4,627.0,4.202,6.4,199
tm359975,The Chase,MOVIE,2017,Unrated,110,'thriller',['KR'],6.6,3020.0,8.707,6.6,55
tm359975,The Chase,MOVIE,2017,Unrated,110,'crime',['KR'],6.6,3020.0,8.707,6.6,55
tm359975,The Chase,MOVIE,2017,Unrated,110,'drama',['KR'],6.6,3020.0,8.707,6.6,55
ts95274,Age of Tanks,SHOW,2017,TV-PG,54,'documentation',['FR'],7.3,900.0,2.108,7.3,278
ts95274,Age of Tanks,SHOW,2017,TV-PG,54,'history',['FR'],7.3,900.0,2.108,7.3,278
tm348467,Invisible,MOVIE,2017,Unrated,87,'drama',"['AR', 'FR']",6.0,779.0,11.565,6.0,285
ts101883,Regiment Diaries,SHOW,2018,TV-PG,42,'documentation',[],8.6,84.0,1.111,8.6,112
tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,Unrated,65,'comedy',['US'],6.7,536.0,2.545,6.7,22
tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,Unrated,65,'documentation',['US'],6.7,536.0,2.545,6.7,22
tm429567,Party Monster: Scratching the Surface,MOVIE,2018,PG-13,33,'comedy',['US'],6.510860655737705,23439.382473841557,1.35,6.510860655737705,136
tm413129,Goyo: The Boy General,MOVIE,2018,Unrated,155,'action',['PH'],6.7,799.0,3.961,6.7,190
tm413129,Goyo: The Boy General,MOVIE,2018,Unrated,155,'war',['PH'],6.7,799.0,3.961,6.7,190
tm413129,Goyo: The Boy General,MOVIE,2018,Unrated,155,'history',['PH'],6.7,799.0,3.961,6.7,190
tm444821,5 Star Christmas,MOVIE,2018,Unrated,92,'comedy',['IT'],4.5,775.0,8.805,4.5,20
tm444821,5 Star Christmas,MOVIE,2018,Unrated,92,'european',['IT'],4.5,775.0,8.805,4.5,20
tm443537,Ani... Dr. Kashinath Ghanekar,MOVIE,2018,Unrated,159,'drama',['IN'],8.4,1087.0,1.398,8.4,208
tm435487,Suzzanna: Buried Alive,MOVIE,2018,Unrated,125,'drama',['ID'],5.5,914.0,6.96,5.5,259
tm435487,Suzzanna: Buried Alive,MOVIE,2018,Unrated,125,'comedy',['ID'],5.5,914.0,6.96,5.5,259
tm435487,Suzzanna: Buried Alive,MOVIE,2018,Unrated,125,'horror',['ID'],5.5,914.0,6.96,5.5,259
tm435487,Suzzanna: Buried Alive,MOVIE,2018,Unrated,125,'thriller',['ID'],5.5,914.0,6.96,5.5,259
tm422715,Stree,MOVIE,2018,Unrated,128,'horror',['IN'],7.5,33455.0,6.009,7.5,142
tm422715,Stree,MOVIE,2018,Unrated,128,'comedy',['IN'],7.5,33455.0,6.009,7.5,142
tm558730,A Champion Heart,MOVIE,2018,G,90,'family',['US'],5.9,406.0,3.756,5.9,225
tm283322,Burning Sands,MOVIE,2017,Unrated,105,'drama',['US'],6.0,2854.0,9.374,6.0,61
tm283322,Burning Sands,MOVIE,2017,Unrated,105,'thriller',['US'],6.0,2854.0,9.374,6.0,61
tm283322,Burning Sands,MOVIE,2017,Unrated,105,'action',['US'],6.0,2854.0,9.374,6.0,61
tm356666,Judah Friedlander: America Is the Greatest Country in the United States,MOVIE,2017,R,84,'comedy',['US'],7.8,1447.0,2.281,7.8,69
tm356666,Judah Friedlander: America Is the Greatest Country in the United States,MOVIE,2017,R,84,'documentation',['US'],7.8,1447.0,2.281,7.8,69
tm285329,Take the 10,MOVIE,2017,Unrated,80,'comedy',['US'],4.7,3159.0,8.599,4.7,272
tm422359,Aurora,MOVIE,2018,Unrated,110,'horror',['PH'],4.3,608.0,2.304,4.3,6
tm422359,Aurora,MOVIE,2018,Unrated,110,'thriller',['PH'],4.3,608.0,2.304,4.3,6
tm357708,The Bros,MOVIE,2017,Unrated,102,'comedy',['KR'],6.1,664.0,4.403,6.1,15
tm357708,The Bros,MOVIE,2017,Unrated,102,'fantasy',['KR'],6.1,664.0,4.403,6.1,15
tm311902,Jim Norton: Mouthful of Shame,MOVIE,2017,Unrated,61,'comedy',['US'],7.0,1328.0,2.513,7.0,83
tm244310,Merku Thodarchi Malai,MOVIE,2018,Unrated,122,'drama',['IN'],8.6,1818.0,2.158,8.6,142
tm247631,Clair Obscur,MOVIE,2017,Unrated,100,'drama',['TR'],6.5,2468.0,2.392,6.5,132
tm247631,Clair Obscur,MOVIE,2017,Unrated,100,'european',['TR'],6.5,2468.0,2.392,6.5,132
ts81485,Ponysitters Club,SHOW,2018,TV-Y,23,'family',['US'],5.6,117.0,1.96,5.6,22
tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,Unrated,88,'comedy',['FR'],7.9,136.0,4.527,7.9,212
tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,Unrated,88,'european',['FR'],7.9,136.0,4.527,7.9,212
tm428597,Being Napoleon,MOVIE,2018,Unrated,88,'documentation',['US'],5.5,125.0,2.028,5.5,220
tm352033,The Milk System,MOVIE,2018,Unrated,90,'documentation',"['DE', 'IT']",7.0,532.0,1.613,7.0,50
tm352033,The Milk System,MOVIE,2018,Unrated,90,'european',"['DE', 'IT']",7.0,532.0,1.613,7.0,50
tm323602,The Price of Success,MOVIE,2017,Unrated,92,'drama',['FR'],5.7,367.0,4.427,5.7,250
tm323602,The Price of Success,MOVIE,2017,Unrated,92,'comedy',['FR'],5.7,367.0,4.427,5.7,250
tm323602,The Price of Success,MOVIE,2017,Unrated,92,'european',['FR'],5.7,367.0,4.427,5.7,250
tm416121,Kuntilanak,MOVIE,2018,Unrated,105,'horror',['ID'],4.6,672.0,5.319,4.6,215
tm416121,Kuntilanak,MOVIE,2018,Unrated,105,'comedy',['ID'],4.6,672.0,5.319,4.6,215
tm416121,Kuntilanak,MOVIE,2018,Unrated,105,'family',['ID'],4.6,672.0,5.319,4.6,215
tm430281,Dhh,MOVIE,2018,R,126,'drama',['IN'],7.8,346.0,1.533,7.8,283
tm430281,Dhh,MOVIE,2018,R,126,'family',['IN'],7.8,346.0,1.533,7.8,283
ts80692,REA(L)OVE,SHOW,2018,TV-MA,42,'reality',['JP'],6.5,220.0,1.091,6.5,44
tm371622,Malena Pichot: Estupidez compleja,MOVIE,2018,Unrated,50,'comedy',['AR'],5.7,361.0,2.657,5.7,49
tm428483,The Girl Allergic to Wi-Fi,MOVIE,2018,Unrated,104,'comedy',['PH'],6.2,308.0,3.016,6.2,79
tm428483,The Girl Allergic to Wi-Fi,MOVIE,2018,Unrated,104,'romance',['PH'],6.2,308.0,3.016,6.2,79
tm456983,Mauli,MOVIE,2018,Unrated,134,'action',['IN'],5.5,365.0,1.025,5.5,53
tm456983,Mauli,MOVIE,2018,Unrated,134,'drama',['IN'],5.5,365.0,1.025,5.5,53
ts82323,On Children,SHOW,2018,Unrated,98,'drama',['TW'],7.2,388.0,2.087,7.2,258
ts82323,On Children,SHOW,2018,Unrated,98,'family',['TW'],7.2,388.0,2.087,7.2,258
ts82323,On Children,SHOW,2018,Unrated,98,'scifi',['TW'],7.2,388.0,2.087,7.2,258
tm410298,Samouni Road,MOVIE,2018,Unrated,129,'animation',"['IT', 'FR']",6.7,180.0,1.4,6.7,227
tm410298,Samouni Road,MOVIE,2018,Unrated,129,'documentation',"['IT', 'FR']",6.7,180.0,1.4,6.7,227
tm410298,Samouni Road,MOVIE,2018,Unrated,129,'european',"['IT', 'FR']",6.7,180.0,1.4,6.7,227
tm464947,Chief Daddy,MOVIE,2018,Unrated,98,'drama',['NG'],4.7,283.0,2.724,4.7,192
tm464947,Chief Daddy,MOVIE,2018,Unrated,98,'comedy',['NG'],4.7,283.0,2.724,4.7,192
tm319310,CIA: Comrade In America,MOVIE,2017,Unrated,134,'action',['IN'],6.4,3088.0,2.548,6.4,16
tm319310,CIA: Comrade In America,MOVIE,2017,Unrated,134,'romance',['IN'],6.4,3088.0,2.548,6.4,16
tm319310,CIA: Comrade In America,MOVIE,2017,Unrated,134,'drama',['IN'],6.4,3088.0,2.548,6.4,16
ts85660,The Sound of Your Heart: Reboot,SHOW,2018,Unrated,34,'comedy',['KR'],5.9,136.0,3.961,5.9,173
tm424898,Bayonet,MOVIE,2018,Unrated,101,'drama',"['MX', 'FI']",5.7,554.0,3.733,5.7,108
tm351201,In the Family,MOVIE,2017,PG-13,124,'comedy',['TR'],7.7,23542.0,6.241,7.7,198
tm429377,Bert Kreischer: Secret Time,MOVIE,2018,Unrated,57,'comedy',['US'],7.3,2330.0,2.786,7.3,248
tm429377,Bert Kreischer: Secret Time,MOVIE,2018,Unrated,57,'documentation',['US'],7.3,2330.0,2.786,7.3,248
tm299771,Gad Gone Wild,MOVIE,2017,Unrated,57,'comedy',['FR'],6.9,408.0,5.985,6.9,81
tm299771,Gad Gone Wild,MOVIE,2017,Unrated,57,'european',['FR'],6.9,408.0,5.985,6.9,81
tm324806,Counterpunch,MOVIE,2017,Unrated,91,'documentation',['US'],6.7,918.0,11.366,6.7,134
tm324806,Counterpunch,MOVIE,2017,Unrated,91,'sport',['US'],6.7,918.0,11.366,6.7,134
tm436171,El Potro: lo mejor del amor,MOVIE,2018,Unrated,122,'drama',['AR'],5.2,723.0,3.6,5.2,117
tm436171,El Potro: lo mejor del amor,MOVIE,2018,Unrated,122,'music',['AR'],5.2,723.0,3.6,5.2,117
tm431928,Rajma Chawal,MOVIE,2018,Unrated,129,'drama',['IN'],5.7,1853.0,3.305,5.7,2
tm431928,Rajma Chawal,MOVIE,2018,Unrated,129,'comedy',['IN'],5.7,1853.0,3.305,5.7,2
tm431928,Rajma Chawal,MOVIE,2018,Unrated,129,'family',['IN'],5.7,1853.0,3.305,5.7,2
ts82705,Cupcake & Dino - General Services,SHOW,2018,TV-Y7,18,'animation',"['CA', 'BR']",7.5,694.0,4.925,7.5,99
ts82705,Cupcake & Dino - General Services,SHOW,2018,TV-Y7,18,'comedy',"['CA', 'BR']",7.5,694.0,4.925,7.5,99
ts82705,Cupcake & Dino - General Services,SHOW,2018,TV-Y7,18,'action',"['CA', 'BR']",7.5,694.0,4.925,7.5,99
ts82705,Cupcake & Dino - General Services,SHOW,2018,TV-Y7,18,'family',"['CA', 'BR']",7.5,694.0,4.925,7.5,99
tm363088,Russell Howard: Recalibrate,MOVIE,2017,Unrated,69,'comedy',['GB'],7.4,1621.0,3.065,7.4,33
tm1068348,Deranged,MOVIE,2017,Unrated,99,'thriller',[],3.2,14.0,0.936,3.2,289
tm375091,Marlon Wayans: Woke-ish,MOVIE,2018,Unrated,68,'comedy',['US'],6.5,1407.0,5.519,6.5,206
tm375091,Marlon Wayans: Woke-ish,MOVIE,2018,Unrated,68,'documentation',['US'],6.5,1407.0,5.519,6.5,206
tm324204,Monster Island,MOVIE,2017,PG,80,'comedy',"['IN', 'MX']",4.7,739.0,9.182,4.7,91
tm324204,Monster Island,MOVIE,2017,PG,80,'animation',"['IN', 'MX']",4.7,739.0,9.182,4.7,91
tm324204,Monster Island,MOVIE,2017,PG,80,'action',"['IN', 'MX']",4.7,739.0,9.182,4.7,91
tm324204,Monster Island,MOVIE,2017,PG,80,'family',"['IN', 'MX']",4.7,739.0,9.182,4.7,91
tm324204,Monster Island,MOVIE,2017,PG,80,'fantasy',"['IN', 'MX']",4.7,739.0,9.182,4.7,91
ts84200,Best.Worst.Weekend.Ever.,SHOW,2018,TV-PG,24,'comedy',['US'],6.3,301.0,3.665,6.3,205
ts84200,Best.Worst.Weekend.Ever.,SHOW,2018,TV-PG,24,'family',['US'],6.3,301.0,3.665,6.3,205
tm370430,Liberated: The New Sexual Revolution,MOVIE,2017,Unrated,84,'documentation',"['US', 'MX']",6.0,1502.0,4.198,6.0,76
tm443034,Your Son,MOVIE,2018,Unrated,103,'drama',['ES'],6.1,4796.0,10.487,6.1,2
tm443034,Your Son,MOVIE,2018,Unrated,103,'crime',['ES'],6.1,4796.0,10.487,6.1,2
tm443034,Your Son,MOVIE,2018,Unrated,103,'thriller',['ES'],6.1,4796.0,10.487,6.1,2
tm443034,Your Son,MOVIE,2018,Unrated,103,'action',['ES'],6.1,4796.0,10.487,6.1,2
tm443034,Your Son,MOVIE,2018,Unrated,103,'european',['ES'],6.1,4796.0,10.487,6.1,2
tm348281,Kingdom of Us,MOVIE,2017,Unrated,109,'documentation',['GB'],6.9,904.0,2.832,6.9,158
tm348281,Kingdom of Us,MOVIE,2017,Unrated,109,'drama',['GB'],6.9,904.0,2.832,6.9,158
ts85618,Prince of Peoria,SHOW,2018,TV-Y7,26,'comedy',['US'],5.7,481.0,9.166,5.7,269
ts85618,Prince of Peoria,SHOW,2018,TV-Y7,26,'family',['US'],5.7,481.0,9.166,5.7,269
tm445153,Njan Prakashan,MOVIE,2018,G,125,'comedy',['IN'],7.6,4405.0,2.145,7.6,81
tm445153,Njan Prakashan,MOVIE,2018,G,125,'drama',['IN'],7.6,4405.0,2.145,7.6,81
tm407730,Target,MOVIE,2018,Unrated,93,'horror',['ID'],4.0,509.0,1.938,4.0,96
tm407730,Target,MOVIE,2018,Unrated,93,'comedy',['ID'],4.0,509.0,1.938,4.0,96
tm407730,Target,MOVIE,2018,Unrated,93,'thriller',['ID'],4.0,509.0,1.938,4.0,96
tm320249,Maria Bamford: Old Baby,MOVIE,2017,Unrated,64,'comedy',['US'],6.1,945.0,2.146,6.1,300
tm320249,Maria Bamford: Old Baby,MOVIE,2017,Unrated,64,'documentation',['US'],6.1,945.0,2.146,6.1,300
tm374226,Gad Elmaleh: American Dream,MOVIE,2018,Unrated,57,'comedy',['US'],7.2,1047.0,5.923,7.2,200
tm319477,Rodney King,MOVIE,2017,Unrated,52,'drama',['US'],5.8,606.0,3.055,5.8,274
tm319477,Rodney King,MOVIE,2017,Unrated,52,'crime',['US'],5.8,606.0,3.055,5.8,274
tm319477,Rodney King,MOVIE,2017,Unrated,52,'documentation',['US'],5.8,606.0,3.055,5.8,274
tm319477,Rodney King,MOVIE,2017,Unrated,52,'comedy',['US'],5.8,606.0,3.055,5.8,274
tm319477,Rodney King,MOVIE,2017,Unrated,52,'history',['US'],5.8,606.0,3.055,5.8,274
ts84179,Made in Mexico,SHOW,2018,Unrated,50,'reality',['US'],3.9,759.0,3.541,3.9,75
tm518107,Alter Ego,MOVIE,2017,Unrated,111,'drama',['NG'],5.7,58.0,0.6,5.7,117
tm245383,Te Ata,MOVIE,2017,PG,105,'drama',['US'],7.4,736.0,4.665,7.4,12
tm245383,Te Ata,MOVIE,2017,PG,105,'history',['US'],7.4,736.0,4.665,7.4,12
tm350971,The Last Hour,MOVIE,2017,Unrated,118,'crime',['PE'],6.3,522.0,3.163,6.3,157
tm350971,The Last Hour,MOVIE,2017,Unrated,118,'drama',['PE'],6.3,522.0,3.163,6.3,157
tm350971,The Last Hour,MOVIE,2017,Unrated,118,'history',['PE'],6.3,522.0,3.163,6.3,157
tm350971,The Last Hour,MOVIE,2017,Unrated,118,'thriller',['PE'],6.3,522.0,3.163,6.3,157
tm443283,Loudon Wainwright III: Surviving Twin,MOVIE,2018,Unrated,91,'music',['US'],7.1,95.0,1.294,7.1,148
tm443283,Loudon Wainwright III: Surviving Twin,MOVIE,2018,Unrated,91,'documentation',['US'],7.1,95.0,1.294,7.1,148
tm279017,"Michael Bolton's Big, Sexy Valentine's Day Special",MOVIE,2017,Unrated,54,'comedy',['US'],6.8,2126.0,4.616,6.8,270
tm279017,"Michael Bolton's Big, Sexy Valentine's Day Special",MOVIE,2017,Unrated,54,'music',['US'],6.8,2126.0,4.616,6.8,270
tm279017,"Michael Bolton's Big, Sexy Valentine's Day Special",MOVIE,2017,Unrated,54,'romance',['US'],6.8,2126.0,4.616,6.8,270
tm349656,A Sort of Family,MOVIE,2017,Unrated,95,'thriller',"['BR', 'DK', 'FR', 'DE', 'PL', 'AR']",6.3,701.0,3.64,6.3,220
tm349656,A Sort of Family,MOVIE,2017,Unrated,95,'crime',"['BR', 'DK', 'FR', 'DE', 'PL', 'AR']",6.3,701.0,3.64,6.3,220
tm349656,A Sort of Family,MOVIE,2017,Unrated,95,'drama',"['BR', 'DK', 'FR', 'DE', 'PL', 'AR']",6.3,701.0,3.64,6.3,220
tm349656,A Sort of Family,MOVIE,2017,Unrated,95,'european',"['BR', 'DK', 'FR', 'DE', 'PL', 'AR']",6.3,701.0,3.64,6.3,220
tm512751,In Line,MOVIE,2017,Unrated,115,'drama',['NG'],6.1,34.0,0.925,6.1,20
tm353875,All the Reasons to Forget,MOVIE,2017,Unrated,90,'romance',['BR'],6.2,526.0,3.5,6.2,252
tm353875,All the Reasons to Forget,MOVIE,2017,Unrated,90,'comedy',['BR'],6.2,526.0,3.5,6.2,252
tm353875,All the Reasons to Forget,MOVIE,2017,Unrated,90,'drama',['BR'],6.2,526.0,3.5,6.2,252
tm327219,Buddy Thunderstruck: The Maybe Pile,MOVIE,2017,Unrated,13,'comedy',['US'],6.510860655737705,23439.382473841557,1.926,6.510860655737705,265
tm315865,Laerte-se,MOVIE,2017,Unrated,100,'documentation',['BR'],7.0,694.0,3.27,7.0,26
ts106612,Chicken Soup for the Soul's Being Dad,SHOW,2018,TV-PG,40,'reality',[],6.510860655737705,23439.382473841557,22.637925395684302,6.510860655737705,26
tm369433,Awe!,MOVIE,2018,Unrated,115,'romance',['IN'],7.7,5054.0,1.739,7.7,87
tm369433,Awe!,MOVIE,2018,Unrated,115,'drama',['IN'],7.7,5054.0,1.739,7.7,87
tm369433,Awe!,MOVIE,2018,Unrated,115,'fantasy',['IN'],7.7,5054.0,1.739,7.7,87
tm369433,Awe!,MOVIE,2018,Unrated,115,'horror',['IN'],7.7,5054.0,1.739,7.7,87
tm369433,Awe!,MOVIE,2018,Unrated,115,'scifi',['IN'],7.7,5054.0,1.739,7.7,87
tm369433,Awe!,MOVIE,2018,Unrated,115,'thriller',['IN'],7.7,5054.0,1.739,7.7,87
tm435144,Notes from Dunblane: Lessons from a School Shooting,MOVIE,2018,Unrated,23,'documentation',['US'],6.510860655737705,23439.382473841557,3.23,6.510860655737705,204
tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,Unrated,57,'documentation',['US'],6.9,1430.0,2.782,6.9,244
tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,Unrated,57,'crime',['US'],6.9,1430.0,2.782,6.9,244
tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,Unrated,57,'history',['US'],6.9,1430.0,2.782,6.9,244
tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,Unrated,57,'music',['US'],6.9,1430.0,2.782,6.9,244
tm414595,Period. End of Sentence.,MOVIE,2018,Unrated,26,'documentation',['US'],6.510860655737705,23439.382473841557,6.812,6.510860655737705,285
tm459527,Good Game: The Beginning,MOVIE,2018,PG-13,104,'comedy',['TR'],4.4,1841.0,2.629,4.4,25
tm459527,Good Game: The Beginning,MOVIE,2018,PG-13,104,'drama',['TR'],4.4,1841.0,2.629,4.4,25
tm459527,Good Game: The Beginning,MOVIE,2018,PG-13,104,'sport',['TR'],4.4,1841.0,2.629,4.4,25
tm444564,Tattoo of Revenge,MOVIE,2018,R,150,'comedy',['MX'],4.9,117.0,2.844,4.9,1
tm444564,Tattoo of Revenge,MOVIE,2018,R,150,'romance',['MX'],4.9,117.0,2.844,4.9,1
tm444564,Tattoo of Revenge,MOVIE,2018,R,150,'thriller',['MX'],4.9,117.0,2.844,4.9,1
tm446574,Love Jacked,MOVIE,2018,PG-13,100,'comedy',"['ZA', 'US', 'CA']",5.8,2215.0,6.833,5.8,185
tm446574,Love Jacked,MOVIE,2018,PG-13,100,'romance',"['ZA', 'US', 'CA']",5.8,2215.0,6.833,5.8,185
tm356684,Animas,MOVIE,2018,Unrated,83,'thriller',"['ES', 'BE']",6.510860655737705,23439.382473841557,9.733,6.510860655737705,61
tm356684,Animas,MOVIE,2018,Unrated,83,'horror',"['ES', 'BE']",6.510860655737705,23439.382473841557,9.733,6.510860655737705,61
tm356684,Animas,MOVIE,2018,Unrated,83,'animation',"['ES', 'BE']",6.510860655737705,23439.382473841557,9.733,6.510860655737705,61
tm356684,Animas,MOVIE,2018,Unrated,83,'drama',"['ES', 'BE']",6.510860655737705,23439.382473841557,9.733,6.510860655737705,61
tm356684,Animas,MOVIE,2018,Unrated,83,'european',"['ES', 'BE']",6.510860655737705,23439.382473841557,9.733,6.510860655737705,61
tm858471,The Bridge,MOVIE,2017,Unrated,115,'drama',['CA'],5.6,38.0,0.6,5.6,52
tm858471,The Bridge,MOVIE,2017,Unrated,115,'romance',['CA'],5.6,38.0,0.6,5.6,52
tm430090,The Last Runaway,MOVIE,2018,Unrated,107,'crime',['PY'],5.9,727.0,19.794,5.9,124
tm430090,The Last Runaway,MOVIE,2018,Unrated,107,'drama',['PY'],5.9,727.0,19.794,5.9,124
tm430090,The Last Runaway,MOVIE,2018,Unrated,107,'action',['PY'],5.9,727.0,19.794,5.9,124
tm351181,Turkish Dance School,MOVIE,2017,PG-13,106,'comedy',['TR'],5.6,2202.0,4.629,5.6,171
tm351181,Turkish Dance School,MOVIE,2017,PG-13,106,'drama',['TR'],5.6,2202.0,4.629,5.6,171
tm504329,Bigger Than Africa,MOVIE,2018,Unrated,87,'documentation',"['US', 'NG']",7.0,31.0,1.156,7.0,158
tm431081,Lionheart,MOVIE,2018,Unrated,95,'drama',['NG'],5.6,1458.0,2.971,5.6,85
tm431081,Lionheart,MOVIE,2018,Unrated,95,'comedy',['NG'],5.6,1458.0,2.971,5.6,85
tm446987,Russell Brand: Re:Birth,MOVIE,2018,Unrated,63,'comedy',['GB'],6.5,1221.0,1.242,6.5,151
tm375547,El club de los buenos infieles,MOVIE,2018,Unrated,90,'comedy',['ES'],5.5,664.0,3.669,5.5,152
tm375547,El club de los buenos infieles,MOVIE,2018,Unrated,90,'european',['ES'],5.5,664.0,3.669,5.5,152
tm348175,Jeff Dunham: Relative Disaster,MOVIE,2017,Unrated,70,'comedy',['IE'],6.4,1274.0,3.065,6.4,170
tm351720,The Most Assassinated Woman in the World,MOVIE,2018,Unrated,102,'thriller',"['US', 'BE', 'GB']",5.3,1092.0,4.162,5.3,192
tm351720,The Most Assassinated Woman in the World,MOVIE,2018,Unrated,102,'drama',"['US', 'BE', 'GB']",5.3,1092.0,4.162,5.3,192
tm351720,The Most Assassinated Woman in the World,MOVIE,2018,Unrated,102,'european',"['US', 'BE', 'GB']",5.3,1092.0,4.162,5.3,192
tm492277,Semesta,MOVIE,2018,Unrated,88,'documentation',['ID'],7.3,111.0,1.759,7.3,121
tm461349,Stars in the Sky: A Hunting Story,MOVIE,2018,Unrated,69,'documentation',['US'],7.2,343.0,1.837,7.2,133
tm425748,Cook Off,MOVIE,2017,PG,116,'romance',['ZW'],6.0,354.0,1.537,6.0,36
tm425748,Cook Off,MOVIE,2017,PG,116,'comedy',['ZW'],6.0,354.0,1.537,6.0,36
tm411257,Kevin James: Never Don't Give Up,MOVIE,2018,PG,62,'comedy',['US'],6.2,1468.0,3.783,6.2,213
tm403197,Heaven Without People,MOVIE,2017,Unrated,91,'drama',['LB'],7.6,1253.0,1.401,7.6,256
tm368729,My Birthday Song,MOVIE,2018,Unrated,95,'thriller',['IN'],5.6,282.0,0.712,5.6,222
tm138667,Taramani,MOVIE,2017,Unrated,150,'drama',['IN'],7.5,1639.0,2.616,7.5,181
tm138667,Taramani,MOVIE,2017,Unrated,150,'romance',['IN'],7.5,1639.0,2.616,7.5,181
tm314272,Love.com,MOVIE,2017,Unrated,92,'romance',['BR'],5.8,757.0,5.452,5.8,198
tm314272,Love.com,MOVIE,2017,Unrated,92,'comedy',['BR'],5.8,757.0,5.452,5.8,198
tm436266,Born Racer,MOVIE,2018,R,88,'action',['NZ'],6.1,262.0,1.917,6.1,165
tm436266,Born Racer,MOVIE,2018,R,88,'drama',['NZ'],6.1,262.0,1.917,6.1,165
tm436266,Born Racer,MOVIE,2018,R,88,'documentation',['NZ'],6.1,262.0,1.917,6.1,165
tm447750,Aggretsuko: We Wish You A Metal Christmas,MOVIE,2018,Unrated,22,'animation',['JP'],6.510860655737705,23439.382473841557,3.852,6.510860655737705,114
tm447750,Aggretsuko: We Wish You A Metal Christmas,MOVIE,2018,Unrated,22,'comedy',['JP'],6.510860655737705,23439.382473841557,3.852,6.510860655737705,114
tm432313,Manu,MOVIE,2018,Unrated,182,'thriller',['IN'],7.6,1081.0,1.4,7.6,277
tm432313,Manu,MOVIE,2018,Unrated,182,'romance',['IN'],7.6,1081.0,1.4,7.6,277
tm433215,Exes Baggage,MOVIE,2018,Unrated,104,'drama',['PH'],6.4,269.0,2.271,6.4,186
tm433215,Exes Baggage,MOVIE,2018,Unrated,104,'romance',['PH'],6.4,269.0,2.271,6.4,186
tm408781,Teefa in Trouble,MOVIE,2018,PG-13,155,'drama',['PK'],7.0,3659.0,3.176,7.0,39
tm408781,Teefa in Trouble,MOVIE,2018,PG-13,155,'comedy',['PK'],7.0,3659.0,3.176,7.0,39
tm408781,Teefa in Trouble,MOVIE,2018,PG-13,155,'action',['PK'],7.0,3659.0,3.176,7.0,39
tm408781,Teefa in Trouble,MOVIE,2018,PG-13,155,'crime',['PK'],7.0,3659.0,3.176,7.0,39
tm408781,Teefa in Trouble,MOVIE,2018,PG-13,155,'romance',['PK'],7.0,3659.0,3.176,7.0,39
tm429186,Up Among the Stars,MOVIE,2018,Unrated,86,'drama',['ES'],6.2,498.0,4.367,6.2,95
tm429186,Up Among the Stars,MOVIE,2018,Unrated,86,'european',['ES'],6.2,498.0,4.367,6.2,95
tm459024,Food on the Go,MOVIE,2017,Unrated,66,'documentation',"['IT', 'AR']",6.3,215.0,1.568,6.3,158
tm459024,Food on the Go,MOVIE,2017,Unrated,66,'european',"['IT', 'AR']",6.3,215.0,1.568,6.3,158
tm411288,Nigerian Prince,MOVIE,2018,Unrated,104,'thriller',"['NG', 'US']",5.7,397.0,2.91,5.7,110
