id,name,character,role
tm27298,Ahmad Mazhar,Saladin,ACTOR
tm27298,Nadia Lotfi,Louisa de Lusignan,ACTOR
tm27298,Salah Zulfikar,Issa (The Swimmer),ACTOR
tm27298,Leila Fawzi,"Virginia, Princess of Kerak",ACTOR
tm27298,Hamdy Ghaith,King Richard,ACTOR
tm27298,Laila Taher,Queen Berengaria,ACTOR
tm27298,Omar El-Hariri,King Philip of France,ACTOR
tm27298,Husain Reyadh,Unknown,ACTOR
tm27298,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",ACTOR
tm27298,Zaki Toleimat,Duke Arthur,ACTOR
tm27298,Tewfik El Dekn,Prince of Akka,ACTOR
tm27298,Mohamed Hamdy,Unknown,ACTOR
tm27298,Mohamed Sultan,Unknown,ACTOR
tm27298,Mohamed Abdel Gawad,Unknown,ACTOR
tm27298,Sami Loutfi,Unknown,ACTOR
tm27298,Ibrahim Emara,Unknown,ACTOR
tm27298,Ahmed Louxor,Unknown,ACTOR
tm27298,Salah Nazmi,Unknown,ACTOR
tm27298,Youssef Chahine,Unknown,DIRECTOR
tm100027,Dharmendra,Ali Baba,ACTOR
tm100027,Hema Malini,Morjina,ACTOR
tm100027,Zeenat Aman,Fatima,ACTOR
tm100027,Prem Chopra,Shamsher,ACTOR
tm100027,Zakir Mukhamedzhanov,Unknown,ACTOR
tm100027,Sofiko Chiaureli,Unknown,ACTOR
tm100027,Yelena Sanayeva,Unknown,ACTOR
tm100027,Frunzik Mkrtchyan,Unknown,ACTOR
tm100027,Maya-Gozel Aimedova,episode (uncredited),ACTOR
tm100027,Umesh Mehra,Unknown,DIRECTOR
tm100027,Latif Faiziyev,Unknown,DIRECTOR
tm19608,Faten Hamamah,Amal,ACTOR
tm19608,Omar Sharif,Ahmed,ACTOR
tm19608,Zaki Rostom,Taher Pasha,ACTOR
tm19608,Farid Shawqi,Reyadh,ACTOR
tm19608,Abdel Warith Assir,Sabir,ACTOR
tm19608,Ahmad Abdel Waress,Unknown,ACTOR
tm19608,Hamdy Ghaith,Selim,ACTOR
tm19608,Abdel Ghani Kamar,Hassan,ACTOR
tm19608,Zaki Ibrahim,(Lawyer),ACTOR
tm19608,Youssef Chahine,Unknown,DIRECTOR
tm204541,Omar Sharif,Ragab,ACTOR
tm204541,Faten Hamamah,Hamedah,ACTOR
tm204541,Ahmed Ramzy,Mamdouh,ACTOR
tm204541,Tewfik El Dekn,Ezzat,ACTOR
tm204541,Ferdoos Mohammed,Ragab's Mother,ACTOR
tm204541,Husain Reyadh,Mamdouh's father,ACTOR
tm204541,Youssef Chahine,Unknown,DIRECTOR
tm259855,Maroun Bagdadi,Unknown,DIRECTOR
tm356209,Shammi Kapoor,Shyam,ACTOR
tm356209,Padmini,Lata,ACTOR
tm356209,Maria Menado,Maria,ACTOR
tm356209,Shashikala,Shobha,ACTOR
tm356209,Agha,Cha Choo,ACTOR
tm356209,Shakti Samanta,Unknown,DIRECTOR
ts45948,Graham Chapman,Various Characters,ACTOR
ts45948,John Cleese,Various Characters,ACTOR
ts45948,Eric Idle,Various Characters,ACTOR
ts45948,Terry Jones,Various Characters,ACTOR
ts45948,Michael Palin,Various Characters,ACTOR
ts45948,Ian MacNaughton,Unknown,DIRECTOR
tm200475,Ezzat El Alaili,Unknown,ACTOR
tm200475,Mireille Maalouf,Unknown,ACTOR
tm200475,Joseph Bou Nassar,Unknown,ACTOR
tm200475,Philippe Akiki,Unknown,ACTOR
tm200475,Ahmed Al Zain,Unknown,ACTOR
tm200475,Maroun Bagdadi,Unknown,DIRECTOR
tm90896,Mahmoud el-Meliguy,Madbouli,ACTOR
tm90896,Hoda Soltan,Unknown,ACTOR
tm90896,Shukri Sarhan,Tolba,ACTOR
tm90896,Soheir El-Morshidy,Fatma,ACTOR
tm90896,Hesham Selim,Ibrahim,ACTOR
tm90896,Majida El Roumi,Tafida,ACTOR
tm90896,Ali El Sherif,Unknown,ACTOR
tm90896,Rajaa Hussain,Unknown,ACTOR
tm90896,Sid Ali Kouiret,Unknown,ACTOR
tm90896,Ali Mahrez,Unknown,ACTOR
tm90896,Ahmad Bedir,Unknown,ACTOR
tm90896,Youssef Chahine,Unknown,DIRECTOR
tm336403,Mahendra Sandhu,Unknown,ACTOR
tm336403,Danny Denzongpa,Unknown,ACTOR
tm336403,Jagdeep,Unknown,ACTOR
tm336403,Faryal,Unknown,ACTOR
tm336403,Padma Khanna,Unknown,ACTOR
tm336403,Asit Sen,Julie's father,ACTOR
tm336403,Karan Dewan,Unknown,ACTOR
tm336403,Agha,Unknown,ACTOR
tm336403,Murad,Unknown,ACTOR
tm336403,Sabina,Unknown,ACTOR
tm336403,Mohammed Hussain,Unknown,DIRECTOR
tm107372,Suhail Tatari,Unknown,DIRECTOR
tm358653,Mala Sinha,Chabeli,ACTOR
tm358653,Shammi Kapoor,Ramu,ACTOR
tm358653,Raaj Kumar,Kalu,ACTOR
tm358653,Leela Chitnis,Ramu's Mother,ACTOR
tm358653,Kumkum,Kammo,ACTOR
tm358653,Dhumal,Bhulo,ACTOR
tm358653,Tun Tun,Unknown,ACTOR
tm358653,Asrani,Unknown,ACTOR
tm358653,Suresh,Unknown,ACTOR
tm259684,Nadia Tueni,Unknown,ACTOR
tm259684,Maroun Bagdadi,Unknown,DIRECTOR
tm403346,A. Salaam,Unknown,DIRECTOR
tm16812,Uttam Kumar,Unknown,ACTOR
tm16812,Sulakshana Pandit,Unknown,ACTOR
tm16812,Utpal Dutt,Unknown,ACTOR
tm16812,Alo Sarkar,Unknown,DIRECTOR
ts20681,Jerry Seinfeld,Jerry Seinfeld,ACTOR
ts20681,Jason Alexander,George Costanza,ACTOR
ts20681,Michael Richards,Cosmo Kramer,ACTOR
ts20681,Julia Louis-Dreyfus,Elaine Benes,ACTOR
tm155787,Ray Liotta,Henry Hill,ACTOR
tm155787,Robert De Niro,James Conway,ACTOR
tm155787,Joe Pesci,Tommy DeVito,ACTOR
tm155787,Lorraine Bracco,Karen Hill,ACTOR
tm155787,Paul Sorvino,Paul Cicero,ACTOR
tm155787,Frank Sivero,Frankie Carbone,ACTOR
tm155787,Tony Darrow,Sonny Bunz,ACTOR
tm155787,Mike Starr,Frenchy,ACTOR
tm155787,Frank Vincent,Billy Batts,ACTOR
tm155787,Chuck Low,Morris Kessler,ACTOR
tm155787,Frank DiLeo,Tuddy Cicero,ACTOR
tm155787,Henny Youngman,Himself,ACTOR
tm155787,Gina Mastrogiacomo,Janice Rossi,ACTOR
tm155787,Catherine Scorsese,Tommy's Mother,ACTOR
tm155787,Charles Scorsese,Vinnie,ACTOR
tm155787,Suzanne Shepherd,Karen's Mother,ACTOR
tm155787,Debi Mazar,Sandy,ACTOR
tm155787,Margo Winkler,Belle Kessler,ACTOR
tm155787,Welker White,Lois Byrd,ACTOR
tm155787,Jerry Vale,Himself,ACTOR
tm155787,Julie Garfield,Mickey Conway,ACTOR
tm155787,Christopher Serrone,Young Henry,ACTOR
tm155787,Elaine Kagan,Henry's Mother,ACTOR
tm155787,Beau Starr,Henry's Father,ACTOR
tm155787,Kevin Corrigan,Michael Hill,ACTOR
tm155787,Michael Imperioli,Spider,ACTOR
tm155787,Robbie Vinton,Bobby  Vinton,ACTOR
tm155787,Johnny Williams,Johnny Roastbeef,ACTOR
tm155787,Daniel P. Conte,Dr. Dan,ACTOR
tm155787,Tony Conforti,Tony,ACTOR
tm155787,Frank Pellegrino,Johnny Dio,ACTOR
tm155787,Ronald Maccone,Ronnie,ACTOR
tm155787,Tony Sirico,Tony Stacks,ACTOR
tm155787,Joseph D'Onofrio,Young Tommy,ACTOR
tm155787,Steve Forleo,City Detective #1,ACTOR
tm155787,Richard Dioguardi,City Detective #2,ACTOR
tm155787,Frank Adonis,Anthony Stabile,ACTOR
tm155787,John Manca,Nickey Eyes,ACTOR
tm155787,Joseph Bono,Mikey Franzese,ACTOR
tm155787,Katherine Wallach,Diane,ACTOR
tm155787,Mark Evan Jacobs,Bruce,ACTOR
tm155787,Angela Pietropinto,Cicero's Wife,ACTOR
tm155787,Marianne Leone Cooper,Tuddy's Wife,ACTOR
tm155787,Marie Michaels,Mrs. Carbone,ACTOR
tm155787,LoNardo,Frenchy's Wife,ACTOR
tm155787,Melissa Prophet,Angie,ACTOR
tm155787,Illeana Douglas,Rosie,ACTOR
tm155787,Susan Varon,Susan,ACTOR
tm155787,Elizabeth Whitcraft,Tommy's Girlfriend,ACTOR
tm155787,Clem Caserta,Joe Buddha,ACTOR
tm155787,Samuel L. Jackson,Stacks Edwards,ACTOR
tm155787,Fran McGee,Johnny Roastbeef's Wife,ACTOR
tm155787,Paul Herman,Dealer,ACTOR
tm155787,Edward McDonald,Edward McDonald,ACTOR
tm155787,Edward Hayes,Defense Attorney,ACTOR
tm155787,Gina Mattia,Young Henry's Sister #2,ACTOR
tm155787,Joel Calendrillo,Young Henry's Older Brother,ACTOR
tm155787,Anthony Valentin,Young Michael,ACTOR
tm155787,Edward D. Murphy,Liquor Cop #1,ACTOR
tm155787,Michael Citriniti,Liquor Cop #2,ACTOR
tm155787,Peter Hock,Mailman,ACTOR
tm155787,Erasmus C. Alfano,Barbeque Wiseguy,ACTOR
tm155787,John Di Benedetto,Bleeding Man,ACTOR
tm155787,Manny Alfaro,Gambling Doorman,ACTOR
tm155787,Thomas Lowry,Hijacked Driver,ACTOR
tm155787,Margaret Smith,School Guard,ACTOR
tm155787,Richard Mullally,Cop #1,ACTOR
tm155787,Frank Albanese,Mob Lawyer,ACTOR
tm155787,Paul McIsaac,Judge - 1956,ACTOR
tm155787,Bob Golub,Truck Driver at Diner,ACTOR
tm155787,Louis Eppolito,Fat Andy,ACTOR
tm155787,Tony Lip,Frankie The Wop,ACTOR
tm155787,Mikey Black,Freddy No Nose,ACTOR
tm155787,Peter Cicale,Pete The Killer,ACTOR
tm155787,Anthony Powers,Jimmy Two Times,ACTOR
tm155787,Vincent Pastore,Man with Coatrack,ACTOR
tm155787,Anthony Alessandro,Henry's 60's crew,ACTOR
tm155787,Victor Colicchio,Henry's 60's crew,ACTOR
tm155787,Mike Contessa,Cicero 60's Crew,ACTOR
tm155787,Philip Suriano,Cicero's 60's crew,ACTOR
tm155787,Paul Mougey,Terrorized Waiter,ACTOR
tm155787,Norman Barbera,Bouncer,ACTOR
tm155787,Anthony Polemeni,Copa Captain,ACTOR
tm155787,James Quattrochi,Henry Greeter #1,ACTOR
tm155787,Lawrence Sacco,Henry Greeter #2,ACTOR
tm155787,Dino Laudicina,Henry Greeter #3,ACTOR
tm155787,Irving Welzer,Copa Announcer,ACTOR
tm155787,Jesse Kirtzman,Beach Club Waiter,ACTOR
tm155787,Russell Halley,Bruce's Brother #1,ACTOR
tm155787,Spencer Bradley,Bruce's Brother #2,ACTOR
tm155787,Bob Altman,Karen's Dad,ACTOR
tm155787,Joanna Bennett,Marie #1,ACTOR
tm155787,Gayle Lewis,Marie #2,ACTOR
tm155787,Gaetano Lisi,Paul #3,ACTOR
tm155787,Luke Walter,Truck Driver,ACTOR
tm155787,Ed Deacy,Detective Deacy,ACTOR
tm155787,Larry Silvestri,Detective Silvestri,ACTOR
tm155787,John 'Cha Cha' Ciarcia,Batts' Crew #1,ACTOR
tm155787,Vito Picone,Vito,ACTOR
tm155787,Janis Corsair,Vito's Girlfriend,ACTOR
tm155787,Lisa D’Apolito,Lisa,ACTOR
tm155787,Frank Aquilino,Batt's Crew #2,ACTOR
tm155787,Vito Antuofermo,Prizefighter,ACTOR
tm155787,Vincent Gallo,Henry's 70's Crew,ACTOR
tm155787,Gaetano LoGiudice,Henry's 70's Crew,ACTOR
tm155787,Garry Pastore,Henry's 70's Crew,ACTOR
tm155787,Nicole Burdette,Carbone's Girlfriend,ACTOR
tm155787,Stella Keitel,Henry's Older Child - Judy,ACTOR
tm155787,Dominique DeVito,Henry's Baby - Ruth,ACTOR
tm155787,Michaelangelo Graziano,Bar Patron,ACTOR
tm155787,Paula Kcira,Janice's Girlfriend #1,ACTOR
tm155787,Nadine Kay,Janoce's Girlfriend #2,ACTOR
tm155787,Tony Ellis,Bridal Shop Owner,ACTOR
tm155787,Peter Onorati,Florida Bookie,ACTOR
tm155787,Jamie deRoy,Bookie's Sister,ACTOR
tm155787,Joel Blake,Judge - 1971,ACTOR
tm155787,H. Clay Dear,Security Guard with Lobsters,ACTOR
tm155787,Thomas Hewson,Drug Buyer,ACTOR
tm155787,Gene Canfield,Prison Guard in Booth,ACTOR
tm155787,Margaux Guerard,Judy Hill at 10 Years,ACTOR
tm155787,Violet Gaynor,Ruth Hill at 8 Years,ACTOR
tm155787,Tobin Bell,Parole Officer,ACTOR
tm155787,Berlinda Tolbert,Stacks' Girlfriend,ACTOR
tm155787,Nancy Cassaro,Joe Buddha's Wife,ACTOR
tm155787,Adam Wandt,Kid,ACTOR
tm155787,Joe Gioco,Garbage Man,ACTOR
tm155787,Isiah Whitlock Jr.,Doctor,ACTOR
tm155787,Alyson Jones,Judy Hill at 13 Years,ACTOR
tm155787,Ruby Gaynor,Ruth Hill at 11 Years,ACTOR
tm155787,Bo Dietl,Arresting Narc,ACTOR
tm155787,Frank Cassini,50's Wiseguy (uncredited),ACTOR
tm155787,Anthony Caso,Truck Hijacker (uncredited),ACTOR
tm155787,Lisa Bostnar,Nickey Eyes' Girlfriend (uncredited),ACTOR
tm155787,Billy L. Sullivan,Jimmy's Son (uncredited),ACTOR
tm155787,Daniela Barbosa,Young Henry's Sister #1,ACTOR
tm155787,Martin Scorsese,Unknown,DIRECTOR
tm22327,Matthew Modine,Pvt. Joker,ACTOR
tm22327,Adam Baldwin,Animal Mother,ACTOR
tm22327,Vincent D'Onofrio,Pvt. Pyle,ACTOR
tm22327,R. Lee Ermey,Gny. Sgt. Hartman,ACTOR
tm22327,Dorian Harewood,Eightball,ACTOR
tm22327,Arliss Howard,Pvt. Cowboy,ACTOR
tm22327,Kevyn Major Howard,Rafterman,ACTOR
tm22327,Ed O'Ross,Lt. Touchdown,ACTOR
tm22327,John Terry,Lt. Lockhart,ACTOR
tm22327,Bruce Boa,Poge Colonel,ACTOR
tm22327,Kieron Jecchinis,Crazy Earl,ACTOR
tm22327,Jon Stafford,Doc Jay,ACTOR
tm22327,Tim Colceri,Doorgunner,ACTOR
tm22327,Peter Edmund,Snowball,ACTOR
tm22327,Kirk Taylor,Payback,ACTOR
tm22327,Ian Tyler,Lt. Cleves,ACTOR
tm22327,Gary Landon Mills,Donlon,ACTOR
tm22327,Sal Lopez,T.H.E. Rock,ACTOR
tm22327,Papillon Soo,Da Nang Hooker,ACTOR
tm22327,Ngoc Le,VC Sniper,ACTOR
tm22327,Tan Hung Francione,ARVN Pimp,ACTOR
tm22327,Marcus D'Amico,Hand Job,ACTOR
tm22327,Costas Dino Chimona,Chili,ACTOR
tm22327,Keith Hodiak,Daddy D.A.,ACTOR
tm22327,Peter Merrill,TV Journalist,ACTOR
tm22327,Herbert Norville,Daytona Dave,ACTOR
tm22327,Gil Kopel,Stork,ACTOR
tm22327,Philip Bailey,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,Robert E. Hartenberger,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,Steve Hudson,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,John Curtis,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,Chris Maybach,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,Gary Smith,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,Michael Anthony Williams,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,John Wilson,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,Tony Carey,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,Vivian Kubrick,News Camera Operator at Mass Grave (uncredited),ACTOR
tm22327,Stanley Kubrick,Murphy (voice) (uncredited),ACTOR
tm22327,David Palffy,Mass Grave Soldier (uncredited),ACTOR
tm22327,John Ward,TV Camera Operator (uncredited),ACTOR
tm22327,David George,Parris Island Recruit and Vietnam Platoon,ACTOR
tm22327,Stanley Kubrick,Unknown,DIRECTOR
tm180542,Robert De Niro,David 'Noodles' Aaronson,ACTOR
tm180542,James Woods,Maximilian 'Max' Bercovicz,ACTOR
tm180542,Elizabeth McGovern,Deborah Gelly,ACTOR
tm180542,Joe Pesci,Frankie Monaldi,ACTOR
tm180542,Tuesday Weld,Carol,ACTOR
tm180542,Burt Young,Joe,ACTOR
tm180542,Treat Williams,James Conway O'Donnell,ACTOR
tm180542,Danny Aiello,Police Chief Vincent Aiello,ACTOR
tm180542,Richard Bright,Chicken Joe,ACTOR
tm180542,James Hayden,Patrick 'Patsy' Goldberg,ACTOR
tm180542,William Forsythe,Philip 'Cockeye' Stein,ACTOR
tm180542,Darlanne Fluegel,Eve,ACTOR
tm180542,Larry Rapp,'Fat' Moe Gelly,ACTOR
tm180542,Olga Karlatos,Woman in the Puppet Theatre,ACTOR
tm180542,Frank Gio,Beefy,ACTOR
tm180542,Jennifer Connelly,Young Deborah,ACTOR
tm180542,Scott Schutzman Tiler,Young Noodles,ACTOR
tm180542,Rusty Jacobs,Young Max / David Bailey,ACTOR
tm180542,Brian Bloom,Young Patsy,ACTOR
tm180542,Mike Monetti,Young 'Fat' Moe Gelly,ACTOR
tm180542,Adrian Curran,Young Cockeye,ACTOR
tm180542,Julie Cohen,Young Peggy,ACTOR
tm180542,Noah Moazezi,Dominic,ACTOR
tm180542,James Russo,Bugsy,ACTOR
tm180542,Clem Caserta,Al Capuano,ACTOR
tm180542,Frank Sisto,Fred Capuano,ACTOR
tm180542,Jerry Strivelli,Johnny Capuano,ACTOR
tm180542,Mike Gendel,Irving Gold,ACTOR
tm180542,Sandra Solberg,Friend of Young Deborah,ACTOR
tm180542,Margherita Pace,Young Deborah (Double),ACTOR
tm180542,Paul Herman,Monkey,ACTOR
tm180542,Bruno Iannone,Thug,ACTOR
tm180542,Bruno Bilotta,Chinese Theater Spectator (uncredited),ACTOR
tm180542,Ray Dittrich,Trigger,ACTOR
tm180542,Richard Foronjy,Officer Whitey,ACTOR
tm180542,Mario Brega,Mandy,ACTOR
tm180542,Angelo Florio,Willie the Ape,ACTOR
tm180542,Marcia Jean Kurtz,Max's Mother,ACTOR
tm180542,Gerard Murphy,Crowning,ACTOR
tm180542,Dutch Miller,Van Linden,ACTOR
tm180542,Robert Harper,Sharkey,ACTOR
tm180542,Amy Ryder,Peggy,ACTOR
tm180542,Karen Shallo,Mrs. Aiello,ACTOR
tm180542,Frankie Caserta,Bugsy's Gang,ACTOR
tm180542,Joey Marzella,Bugsy's Gang,ACTOR
tm180542,Marvin Scott,Interviewer,ACTOR
tm180542,Ann Neville,Girl in Coffin,ACTOR
tm180542,Joey Faye,Adorable Old Man,ACTOR
tm180542,Linda Ipanema,Nurse Thompson,ACTOR
tm180542,Tandy Cronyn,Reporter 1,ACTOR
tm180542,Richard Zobel,Reporter 2,ACTOR
tm180542,Baxter Harris,Reporter 3,ACTOR
tm180542,Arnon Milchan,Chauffeur,ACTOR
tm180542,Marty Licata,Cemetery Caretaker,ACTOR
tm180542,Estelle Harris,Peggy's Mother,ACTOR
tm180542,Gerritt Debeer,Drunk,ACTOR
tm180542,Alexander Godfrey,Newstand Man,ACTOR
tm180542,Cliff Cudney,Mounted Policeman,ACTOR
tm180542,Paul Farentino,2nd Mounted Policeman,ACTOR
tm180542,Bruce Bahrenburg,Sgt. P. Halloran,ACTOR
tm180542,Mort Freeman,Street Singer,ACTOR
tm180542,Massimo Liti,Young Macrò,ACTOR
tm180542,Jay Zeely,Foreman,ACTOR
tm180542,Salvatore Billa,One of Beefy's Thugs (uncredited),ACTOR
tm180542,Greg Anthony,Bar Room Patron (uncredited),ACTOR
tm180542,Scott Coffey,Bugsy's Gang (uncredited),ACTOR
tm180542,Matteo Cafiso,Boy in Park (uncredited),ACTOR
tm180542,Nunzio Giuliani,Speakeasy Drum Player (uncredited),ACTOR
tm180542,Nelson Camp,Newspaper Salesman (uncredited),ACTOR
tm180542,Dario Iori,Speakeasy Banjo Player (uncredited),ACTOR
tm180542,Ole Jorgensen,Speakeasy Percussionist (uncredited),ACTOR
tm180542,Francesca Leone,David Bailey's Girlfriend (uncredited),ACTOR
tm180542,Chuck Low,Deborah Gelly's Father (uncredited),ACTOR
tm180542,Ron Nummi,Waiter (uncredited),ACTOR
tm180542,Ryan Paris,Speakeasy Patron (uncredited),ACTOR
tm180542,Nicola Roberto,Speakeasy Trumpet Player (uncredited),ACTOR
tm180542,Gianni Sanjust,Speakeasy Clarinet Player (uncredited),ACTOR
tm180542,Alex Serra,Speakeasy Vocalist (uncredited),ACTOR
tm180542,Susan Spafford,Nurse (uncredited),ACTOR
tm180542,Mark Frazer,Pimp (uncredited),ACTOR
tm180542,Maria Pia Monicelli,Prostitute (uncredited),ACTOR
tm180542,Louise Fletcher,Riverdale Cemetery Director (uncredited),ACTOR
tm180542,Claudio Mancini,Syndacalist (uncredited),ACTOR
tm180542,Sergio Leone,Unknown,DIRECTOR
tm138875,Billy Crystal,Harry Burns,ACTOR
tm138875,Meg Ryan,Sally Albright,ACTOR
tm138875,Carrie Fisher,Marie,ACTOR
tm138875,Bruno Kirby,Jess,ACTOR
tm138875,Steven Ford,Joe,ACTOR
tm138875,Lisa Jane Persky,Alice,ACTOR
tm138875,Michelle Nicastro,Amanda,ACTOR
tm138875,Gretchen Palmer,Stewardess,ACTOR
tm138875,Robert Alan Beuth,Man on Aisle,ACTOR
tm138875,David Burdick,9 Year Old Boy,ACTOR
tm138875,Joe Viviani,Judge,ACTOR
tm138875,Harley Jane Kozak,Helen,ACTOR
tm138875,Joseph Hunt,Waiter at Wedding,ACTOR
tm138875,Kevin Rooney,Ira,ACTOR
tm138875,Franc Luz,Julian,ACTOR
tm138875,Tracy Reiner,Emily,ACTOR
tm138875,Kyle T. Heffner,Gary,ACTOR
tm138875,Kimberley LaMarque,Waitress,ACTOR
tm138875,Stacey Katzin,Hostess,ACTOR
tm138875,Estelle Reiner,Older Woman Customer,ACTOR
tm138875,John Arceri,Christmas Tree Salesman,ACTOR
tm138875,Connie Sawyer,Documentary Couple,ACTOR
tm138875,Kuno Sponholz,Documentary Couple,ACTOR
tm138875,Katherine Squire,Documentary Couple,ACTOR
tm138875,Frances Chaney,Documentary Couple,ACTOR
tm138875,Bernie Hern,Documentary Couple,ACTOR
tm138875,Rose Wright,Documentary Couple,ACTOR
tm138875,Aldo Rossi,Documentary Couple,ACTOR
tm138875,Dona Hardy,Documentary Couple,ACTOR
tm138875,Peter Pan,Documentary Couple,ACTOR
tm138875,Jane Chung,Documentary Couple,ACTOR
tm138875,Bob Ader,Tap Dancer (uncredited),ACTOR
tm138875,Jeff Dlugolecki,College Student (uncredited),ACTOR
tm138875,Nicholas Glaeser,Waiter (uncredited),ACTOR
tm138875,Randy James,Diner Patron (uncredited),ACTOR
tm138875,Stanley Moore,Truck Driver (uncredited),ACTOR
tm138875,Larry Sherman,Dinner (uncredited),ACTOR
tm138875,Marilyn Spanier,Tap Dancer (uncredited),ACTOR
tm138875,John Speredakos,New Year's Partygoer (uncredited),ACTOR
tm138875,Terry Vaughan,Giants Fan (uncredited),ACTOR
tm138875,Anthony Welch,Restaurant Patron (uncredited),ACTOR
tm138875,Rob Reiner,Unknown,DIRECTOR
tm2386,Heather Langenkamp,Nancy Thompson,ACTOR
tm2386,Robert Englund,Freddy Krueger,ACTOR
tm2386,John Saxon,Lieutenant Thompson,ACTOR
tm2386,Ronee Blakley,Marge Thompson,ACTOR
tm2386,Amanda Wyss,Tina Gray,ACTOR
tm2386,Jsu Garcia,Rod Lane,ACTOR
tm2386,Johnny Depp,Glen Lantz,ACTOR
tm2386,Charles Fleischer,Dr. King,ACTOR
tm2386,Joseph Whipp,Sgt. Parker,ACTOR
tm2386,Lin Shaye,Teacher,ACTOR
tm2386,Joe Unger,Sergeant Garcia,ACTOR
tm2386,Mimi Craven,Nurse,ACTOR
tm2386,Jack Shea,Minister,ACTOR
tm2386,Ed Call,Mr. Lantz,ACTOR
tm2386,Sandy Lipton,Mrs. Lantz,ACTOR
tm2386,David Andrews,Foreman,ACTOR
tm2386,Jeff Levine,Coroner,ACTOR
tm2386,Donna Woodrum,Mrs. Gray,ACTOR
tm2386,Shashawnee Hall,Cop #1,ACTOR
tm2386,Carol Pritikin,Cop #2,ACTOR
tm2386,Brian Reise,Cop #3,ACTOR
tm2386,Ash Adams,Surfer #1,ACTOR
tm2386,Don Hannah,Surfer #2,ACTOR
tm2386,Leslie Hoffman,Hallguard,ACTOR
tm2386,Paul Grenier,Mrs. Gray's Boyfriend,ACTOR
tm2386,Kathi Gibbs,Kid (uncredited),ACTOR
tm2386,Chris Tashima,Kid (uncredited),ACTOR
tm2386,Antonia Yannouli,Kid (uncredited),ACTOR
tm2386,John Richard Petersen,Kid in Classroom (uncredited),ACTOR
tm2386,Robert Shaye,"Newsreader / KRGR Radio Announcer (voice, uncredited)",ACTOR
tm2386,Wes Craven,Unknown,DIRECTOR
tm133087,Sally Field,M'Lynn Eatenton,ACTOR
tm133087,Dolly Parton,Truvy Jones,ACTOR
tm133087,Shirley MacLaine,Ouiser Boudreaux,ACTOR
tm133087,Daryl Hannah,Annelle Dupuy,ACTOR
tm133087,Olympia Dukakis,Clairee Belcher,ACTOR
tm133087,Julia Roberts,Shelby Eatenton Latcherie,ACTOR
tm133087,Tom Skerritt,Drum Eatenton,ACTOR
tm133087,Sam Shepard,Spud Jones,ACTOR
tm133087,Dylan McDermott,Jackson Latcherie,ACTOR
tm133087,Kevin J. O'Connor,Sammy Desoto,ACTOR
tm133087,Bill McCutcheon,Owen Jenkins,ACTOR
tm133087,Ann Wedgeworth,Aunt Fern,ACTOR
tm133087,Knowl Johnson,Tommy Eatenton,ACTOR
tm133087,Jonathan Ward,Jonathan Eatenton,ACTOR
tm133087,Bibi Besch,Belle Marmillion,ACTOR
tm133087,Janine Turner,Nancy Beth Marmillion,ACTOR
tm133087,James Wlcek,Marshall Marmillion,ACTOR
tm133087,Ronald Young,Drew Marmillion,ACTOR
tm133087,Nancy Parsons,Janice Van Meter,ACTOR
tm133087,Robert Ginnaven,Mayor Van Meter,ACTOR
tm133087,Tom Hodges,Louie Jones,ACTOR
tm133087,Rick Hurst,Bark Boone,ACTOR
tm133087,Robert Harling,Minister,ACTOR
tm133087,Clara Gabrielle,"Jack, Jr. (1 Year Old)",ACTOR
tm133087,Daniel Camp,"Jack, Jr. (3 Years Old)",ACTOR
tm133087,Lori Tate,"Mrs. Latcherie, Sr.",ACTOR
tm133087,Robert Adams,Dr. Judd,ACTOR
tm133087,Carol Sutton,Nurse Pam,ACTOR
tm133087,Aja Sansone,Monique,ACTOR
tm133087,Rodney Alan Fulton,Bobby Ray Ross,ACTOR
tm133087,Spencer Henderson,Dancing Couple,ACTOR
tm133087,Sandra Asbury-Johnson,Dancing Couple,ACTOR
tm133087,Gale J. Odom,Church Singer,ACTOR
tm133087,Betsy Widhalm,Church Organist,ACTOR
tm133087,Oscar J. Bienvenu Jr.,Doctor,ACTOR
tm133087,Teresa Beaudion,Receptionist,ACTOR
tm133087,Gladys Mallard,Nurse,ACTOR
tm133087,Betty J. Dove,Nurse,ACTOR
tm133087,Travis Harrison,Delivery Boy,ACTOR
tm133087,James Shapkoff III,Delivery Man,ACTOR
tm133087,Walker May,Newspaper Boy,ACTOR
tm133087,Robert R. Morgan,Cook,ACTOR
tm133087,Roger D. McCann,Cook's Helper,ACTOR
tm133087,Debbie McCann,Cook's Helper,ACTOR
tm133087,Trent Dawson,Choir Member (uncredited),ACTOR
tm133087,Herbert Ross,Unknown,DIRECTOR
tm177480,Steve Guttenberg,Cadet Carey Mahoney,ACTOR
